uid,hist_ent,hist_energy,hist_skew,hist_kurt,p10,p25,p50,p75,p90,p95,p97,p99,iqr,range,max,mean,std,cv,skew,kurt,blob_vol_95,blob_ncomp_95,blob_largest_95,blob_mean_sz_95,blob_com_x_95,blob_com_y_95,blob_com_z_95,blob_spread_x_95,blob_spread_y_95,blob_spread_z_95,blob_spread_95,blob_elong_95,blob_evmax_95,blob_compact_95,blob_vol_97,blob_ncomp_97,blob_largest_97,blob_mean_sz_97,blob_com_x_97,blob_com_y_97,blob_com_z_97,blob_spread_x_97,blob_spread_y_97,blob_spread_z_97,blob_spread_97,blob_elong_97,blob_evmax_97,blob_compact_97,blob_vol_99,blob_ncomp_99,blob_largest_99,blob_mean_sz_99,blob_com_x_99,blob_com_y_99,blob_com_z_99,blob_spread_x_99,blob_spread_y_99,blob_spread_z_99,blob_spread_99,blob_elong_99,blob_evmax_99,blob_compact_99,mip_x_max,mip_x_mean,mip_x_std,mip_x_ent,mip_x_skew,mip_y_max,mip_y_mean,mip_y_std,mip_y_ent,mip_y_skew,mip_z_max,mip_z_mean,mip_z_std,mip_z_ent,mip_z_skew,asym_xy,asym_xz,asym_yz,skew_profile_x,skew_profile_y,gc_x,ge_x,gent_x,gh_x,gd_x,gc_y,ge_y,gent_y,gh_y,gd_y,gc_z,ge_z,gent_z,gh_z,gd_z
xyvgiui9,2.5560579827492047,0.09221832463989753,0.7285923082387415,-1.1659927354816846,-1.8506298,-0.63871825,-0.096627675,0.4687006,0.9437653,1.3416777,1.9249465,4.0795975,1.1074188,6.1189256,4.268296,-0.0985667,1.044949,-10.60144,0.809732973575592,2.8114027976989746,5120,10,0.55,512.0,20.1578125,24.059765625,26.71171875,10.749513865279852,7.04153014763612,13.981268837122704,18.989762332788963,2.93983173291589,16.754980403646133,1.7691776088452766,3072,3,0.4248046875,1024.0,20.4521484375,24.119140625,24.371744791666668,11.206265770524675,5.306503801450437,14.736967532700502,19.259220835078185,5.162420758822555,17.994546144677745,1.734613212873103,1024,3,0.560546875,341.3333333333333,23.3798828125,23.1650390625,20.00390625,11.676600264471979,5.3751006893219335,14.785510233543208,19.5919885162999,7.519342731510118,18.85133170112247,2.2212581344854203,4.268296,0.82860917,1.3419933,91.37834618709634,0.3618685007095337,4.268296,0.9942896,1.4359152,81.33273290953206,0.32058918476104736,4.268296,1.4106301,1.3900194,73.05970562825654,0.6737810969352722,0.11377956354193752,0.31641678736660606,0.8373736193581248,-1.7787457704544067,-0.33668839931488037,3.0602006688963215,0.02667563142470442,4.153279477742608,0.6990710324983733,0.8043478260869564,7.973443223443223,0.02235130368715534,4.330022769479865,0.6667377752879996,1.0494505494505495,0.4296296296296296,0.05240600767055793,3.3862751662251456,0.7997883597883597,0.4052910052910053
kkhzlm72,2.3645955367936136,0.11893831580784767,1.4787611468069248,1.520086913496442,-1.7271352,-1.0334096,-0.2526292,0.357519,0.7415118,1.1679825,2.1077168,4.534445,1.3909286,6.6660995,4.9389644,-0.278042,1.1385957,-4.0950494,1.2741717100143433,4.082235813140869,5120,5,0.976171875,1024.0,12.689453125,25.144921875,34.1591796875,7.733503492171431,5.289222310524155,3.89022383862258,10.14479129544623,2.054859852968173,7.891572631852286,1.4128035320084402,3072,1,1.0,3072.0,11.990559895833334,25.6728515625,33.813151041666664,7.435020731663541,4.099757671172933,3.1572682298314603,9.058470561729008,2.455220751519151,7.542907748268954,1.4941634241237869,1024,2,0.509765625,512.0,11.26953125,26.251953125,33.64453125,7.505701568159597,2.9641405158667387,2.177344590957857,8.358379896597762,3.6120303122378337,7.554411079049989,1.892791127538091,4.9389644,0.419941,1.5290354,83.89446173869818,0.9765670299530029,4.9389644,0.48986658,1.7290292,73.04819028526076,1.0081225633621216,4.9389644,1.1794376,1.4863317,79.19217995024766,1.3644368648529053,0.14973973983021838,0.634410810053348,0.49482924234639486,-0.5363911390304565,0.10627718269824982,1.556438127090301,0.05560585172425364,3.6552103338944297,0.7736587338333355,0.6099498327759197,1.9830586080586081,0.05175219126111984,3.8925257623581313,0.7477476983897356,0.7074175824175825,0.27936507936507937,0.08025279247501471,2.93459205372618,0.8603174603174604,0.27936507936507937
jeyn9382,2.7236339405405072,0.08168166335217586,1.4220647262636228,2.5002034790631296,-1.7809615,-0.8441523,-0.1746946,0.41572833,0.7943516,1.0403101,1.2606921,2.2740338,1.2598805,4.2385325,2.457571,-0.27351376,0.9450958,-3.4553866,-0.06239312142133713,-0.3802363872528076,5120,12,0.698046875,426.6666666666667,17.0677734375,18.6201171875,32.8474609375,10.679798784324985,7.441072250439925,10.339527716337512,16.62328161666186,1.7838021205148507,12.708915489115231,1.9357277882790414,3072,9,0.7447916666666666,341.3333333333333,15.695963541666666,18.826497395833332,31.6259765625,10.586573127410217,5.072216855134848,10.739112204803867,15.910105133369973,2.706492735407906,13.692867034688602,1.8595641646477847,1024,3,0.4052734375,341.3333333333333,14.4921875,19.37109375,30.853515625,10.933746565786302,2.396894225599231,11.557094485764182,16.089075450330746,6.321545151377756,15.149032229204602,2.14225941422146,2.457571,0.40595236,1.1186775,74.74281557948242,-0.6270675659179688,2.457571,0.48666576,1.1628431,65.65939458656247,-0.6795502305030823,2.457571,0.8895695,0.881803,64.00915314650537,-0.3636226952075958,0.6043242084832824,0.5227249044441271,0.9207153695296314,-1.367531418800354,-1.1096802949905396,3.9239130434782608,0.03197251708593864,4.230941008503339,0.7132430389300614,0.822742474916388,6.364010989010989,0.03076445075071449,4.359054818776532,0.684551697216349,1.0086996336996337,0.7248677248677249,0.028114554463760807,3.99243034025275,0.7366137566137565,0.5597883597883597
kkzmpjrh,2.7928111937801843,0.07765627506046573,1.639328184941273,3.4072529714151454,-2.2365727,-0.9881526,-0.1709255,0.38555527,0.81311506,1.0542829,1.2097812,1.751361,1.3737079,4.157561,1.9209881,-0.39471,1.0762446,-2.7266717,-0.46855124831199646,-0.7145745754241943,5120,19,0.28515625,269.4736842105263,19.9890625,21.6580078125,35.2158203125,9.93136000863395,11.676115542259291,9.851817314851733,18.22146783830806,1.7445178208758512,13.267810482377694,2.245614035086734,3072,19,0.416015625,161.68421052631578,19.165364583333332,22.560221354166668,33.274088541666664,9.558005391010145,10.312513558221502,9.500911713514325,16.969700242817343,1.829288870283451,12.511460778376176,2.289120715348518,1024,5,0.8134765625,204.8,17.1474609375,24.2626953125,29.4580078125,6.2675327050931,4.026806533754822,8.471470638631109,11.28108823876895,3.1369918734485074,10.095334529836219,1.9616858237510313,1.9209881,0.42680126,1.2230699,53.550580025557956,-1.3311432600021362,1.9209881,0.3841171,1.2350228,50.50614975774342,-1.2352749109268188,1.9209881,0.88848966,0.7955758,46.46077692212343,-1.6859122514724731,0.3794364283382625,0.052616154878642865,0.7389597404568635,-1.6403989791870117,-1.0436326265335083,5.694816053511705,0.02981894777463339,4.289340550461754,0.6693372683260363,0.9774247491638798,8.233516483516484,0.027675573434502002,4.521208224469579,0.626013488488711,1.2142857142857144,0.6851851851851851,0.026263542454018646,4.043894179233634,0.7221693121693122,0.5772486772486772
t7zewviy,2.3283896115759397,0.126679820640773,1.7174993687379205,2.432915826864904,-1.9852597,-1.4896677,-0.2530073,0.35586685,0.8635875,1.2630084,2.1149943,5.016788,1.8455346,7.6375113,5.6522517,-0.3527712,1.2937043,-3.6672616,1.1828385591506958,3.9091153144836426,5120,11,0.7892578125,465.45454545454544,15.5474609375,23.1068359375,36.0609375,10.249051661466618,5.9238421986881535,9.888943750274533,15.424855748124969,2.1589483574496504,12.582244982717974,1.6564218699444657,3072,3,0.5393880208333334,1024.0,15.121419270833334,23.7275390625,35.765625,10.133254586089487,4.20475882879981,9.275641016988619,14.366640581253337,3.0990226882964835,12.386274776864761,1.672291780075301,1024,3,0.5703125,341.3333333333333,12.9130859375,24.2294921875,37.7353515625,9.081728773104807,3.0206110554615377,6.65715078070407,11.65845380715835,3.495247787382515,9.884406711457508,2.047999999995904,5.6522517,0.610158,1.8873291,80.49641896916599,0.7737244963645935,5.6522517,0.60875624,1.9715142,72.12674154828464,0.7824811339378357,5.6522517,1.3884727,1.7626559,76.7024827964282,1.1364766359329224,0.05810640831380398,0.5716409865193874,0.6158319858548326,-0.9775269031524658,-0.19158299267292023,2.4657190635451505,0.06524998671715082,3.5063981928569112,0.7677295586457583,0.6872909698996655,6.121794871794872,0.06080131140227295,3.7676101107037283,0.7386184483208624,0.9166666666666667,0.2904761904761905,0.08161487640323618,2.911703915642274,0.8573015873015875,0.28624338624338624
twbozd1a,2.5416246043088497,0.10197737944007865,1.6296173764591513,2.635762142513614,-2.1919546,-1.1340805,-0.22086209,0.3574639,0.8389661,1.1954088,1.5239471,3.1745684,1.4915445,5.7830143,3.5910594,-0.40992674,1.1789112,-2.875907,0.09842149913311005,0.18383502960205078,5120,14,0.4119140625,365.7142857142857,15.4236328125,25.529296875,31.40078125,10.070417502649697,9.27112879821628,6.8287592221902536,15.297028809067369,1.6990243565129095,10.783885129603586,1.9054707852616652,3072,13,0.5309244791666666,236.30769230769232,13.591796875,25.78125,30.712239583333332,9.069108820169353,6.994533766032348,5.0777041425497105,12.528180903686962,2.0276938450515676,9.2314761931162,1.8550724637669957,1024,2,0.65234375,512.0,11.9091796875,25.171875,30.359375,7.996737232042666,3.245151130436763,2.4732455113423333,8.977513886209668,3.2609722961454173,8.053649290602447,2.0357852882663305,3.5910594,0.4779252,1.5267341,76.28142228745959,-0.36737170815467834,3.5910594,0.41526827,1.5309215,70.63464291980469,-0.3082347810268402,3.5910594,1.1241426,1.045325,73.57460010151809,0.3345358371734619,0.35516989128594934,0.11938413776545626,0.6553726168224263,-1.2160009145736694,-0.1408517211675644,2.9590301003344477,0.045289359878524844,3.980536380779853,0.7120019737990835,0.7918060200668897,3.2261904761904763,0.04307624800413262,4.124328283690263,0.6789300088621619,0.9148351648351648,0.8947089947089948,0.03097659639987682,4.04973980436576,0.7162309368191722,0.6216931216931216
t7o75rh8,2.533502312538619,0.10461190170250742,1.9404390941176521,4.392305872089679,-2.017294,-1.2507222,-0.28271276,0.33607894,0.781903,1.0628232,1.3320054,2.874903,1.586801,5.3424034,3.3251097,-0.42693958,1.1026651,-2.5827193,0.14962424337863922,0.036992549896240234,5120,23,0.42578125,222.6086956521739,18.280078125,19.1255859375,36.1361328125,11.339921598886672,9.215266802149694,8.009956151244578,16.66356389397417,1.8477905195882631,12.60534406805566,2.085539714866768,3072,14,0.4505208333333333,219.42857142857142,15.638020833333334,18.895833333333332,35.74609375,10.972139777237283,7.235947828185484,5.81943898996094,14.374027355662449,2.484246089327828,11.894813391318369,1.8892988929877679,1024,2,0.5458984375,512.0,10.615234375,20.7509765625,36.2412109375,8.890523524451098,3.252627997493055,2.186477640208189,9.71605279421764,4.17123561484386,9.016723411984247,1.9140186915852075,3.3251097,0.37967843,1.4071124,75.56907422374444,-0.43542569875717163,3.3251097,0.31398138,1.4634466,68.53304079891052,-0.21177837252616882,3.3251097,1.1369277,0.8591221,75.26646651866471,0.9352664947509766,0.034284964122192264,0.17303458672203514,0.5981463579366151,-0.9982078671455383,-0.7064517736434937,3.088628762541806,0.050312548936812786,3.9743308674508904,0.7275529028386238,0.7951505016722408,4.93956043956044,0.05526162634679118,3.897945446500312,0.7248740472381365,0.9102564102564102,0.46137566137566144,0.04127949945410263,3.5512191729100206,0.7991534391534391,0.41164021164021164
lx6dut07,2.479778522286865,0.11070332130332551,2.036716225819264,4.861970607840689,-1.5658427,-1.1610792,-0.2741127,0.34637162,0.8476229,1.1897222,1.5812154,3.4593816,1.5074508,5.5379777,3.9721348,-0.2918713,1.0219309,-3.5013065,0.87052321434021,1.8907761573791504,5120,18,0.5865234375,284.44444444444446,17.0470703125,22.586328125,34.2578125,10.136776099834757,7.195781139308919,7.480621938705615,14.50838380016392,1.583029669238731,10.224778516197176,1.7977528089881327,3072,11,0.6429036458333334,279.27272727272725,15.668619791666666,23.71484375,32.959635416666664,9.432405063530984,5.715595758223221,5.25133275468355,12.215350828132467,2.301259656332529,9.639629913953065,1.681444991788899,1024,2,0.6552734375,512.0,14.287109375,25.3828125,33.271484375,9.244169923891874,2.7584984982493195,2.593661019511004,9.989547989311715,4.043856986619763,9.302671433838054,1.9248120300715699,3.9721348,0.5272667,1.4056607,78.22269147217884,0.16836026310920715,3.9721348,0.5746898,1.456335,71.00845145841848,0.23076727986335754,3.9721348,1.2801719,1.0134399,79.62012135113775,1.3258781433105469,0.11051710171798777,0.012047251076850903,0.8726103813041245,-0.761236310005188,0.1679191142320633,2.5944816053511706,0.057672208644198614,3.964757473512555,0.7112530467106775,0.8193979933110367,2.63003663003663,0.05453382659770023,4.18564321912271,0.6738257840659138,0.9166666666666667,0.5682539682539681,0.04210478430055149,3.565072038882263,0.7641269841269842,0.48783068783068784
6g5g79or,2.50403576784339,0.11515454490286939,2.3593828235063103,6.2286358302607425,-2.1659431,-1.9914414,-0.27252817,0.31276196,0.7488344,1.0616909,1.3986849,3.0400503,2.3042033,5.6122646,3.4463217,-0.52817816,1.2011691,-2.2741742,0.15910685062408447,-0.17754650115966797,5120,15,0.606640625,341.3333333333333,17.1240234375,22.1765625,31.149609375,10.001193728723122,7.386410498922582,6.690060830060673,14.118776503931088,1.741754305643513,10.55746179749532,1.8040873854820987,3072,6,0.6442057291666666,512.0,14.54296875,23.8408203125,29.938151041666668,9.366738167305456,4.845166497612585,3.9206919986170488,11.250922096986715,2.519638351009316,9.450484783217464,1.7133296151691504,1024,2,0.6455078125,512.0,12.5576171875,25.7275390625,29.544921875,8.263282429501281,2.6270422484300897,2.9161346676973756,9.14806148235175,3.8028259010348684,8.286938315009031,1.9692307692269824,3.4463217,0.29828718,1.513542,73.68497944830489,-0.3687528371810913,3.4463217,0.29710653,1.6000795,65.54156690464949,-0.19210298359394073,3.4463217,0.90429384,1.0485065,75.30706344011607,0.25304463505744934,0.2941292003248076,0.16590118695932243,0.7958512320154569,-1.0348862409591675,-0.5536264777183533,2.816471571906354,0.06045295564367289,3.8282491839259896,0.7266582221594877,0.7604515050167224,2.7477106227106227,0.0562772754565337,4.06104931590019,0.720531384988067,0.7944139194139194,1.6518518518518517,0.021821057641163464,4.3575733074288365,0.6676965808730515,0.8063492063492064
7875aud9,2.337541219910067,0.1260036747164029,1.6627187541075312,2.1151499487390417,-2.4928048,-1.6403364,-0.25629044,0.3425529,0.8114258,1.1772997,1.8355072,4.5843515,1.9828893,7.6636534,5.1708484,-0.50111866,1.404711,-2.8031504,0.4854070544242859,1.616562843322754,5120,17,0.523046875,301.1764705882353,18.298828125,26.698828125,31.4408203125,10.463933527919076,6.428628489165398,9.335166087948698,15.426162679616903,2.182295867398137,12.381981919323726,1.764908652188292,3072,3,0.6259765625,1024.0,16.662434895833332,26.966145833333332,31.460611979166668,10.204467991421648,4.583018899015434,8.509439344564061,14.055098262747807,2.9374895359347337,12.261864650565414,1.6925619834701418,1024,3,0.70703125,341.3333333333333,14.9951171875,27.1240234375,33.1640625,8.80922897991885,3.438529536655267,6.43267700853181,11.437015960957059,3.1232261956168443,9.76596890431363,2.1244813277964223,5.1708484,0.4885966,1.9395146,79.84184789199777,0.24928075075149536,5.1708484,0.4766862,1.9771372,72.852940449343,0.29175010323524475,5.1708484,1.4162456,1.5667381,77.77690980440805,1.1699790954589844,0.24183865241214375,0.11195167635461718,0.5983713126127321,-1.125425934791565,-0.3474404215812683,2.982441471571906,0.05960783436426886,3.649155429905764,0.7407101703147272,0.7566889632107023,3.2939560439560442,0.053917141314119336,3.8962147243389453,0.7328859739323311,0.8040293040293041,0.4285714285714286,0.054146440469191794,3.251877107214487,0.7977777777777778,0.4084656084656084
k9tr74qg,2.3889424863431694,0.11805155066885788,1.5811770690184508,1.9066070195870708,-2.3523026,-1.3245631,-0.24882281,0.33615452,0.81774837,1.1834002,1.7037038,4.316373,1.6607177,7.251697,4.8993945,-0.461114,1.3214058,-2.8656814,0.4979366362094879,1.6252479553222656,5120,16,0.8056640625,320.0,12.6515625,27.5619140625,33.99765625,8.825969178146599,8.10249736339758,6.4513802404474605,13.607663372684321,1.4724091664457672,8.881015556857376,1.766126250430574,3072,3,0.9820963541666666,1024.0,11.9853515625,28.287760416666668,32.1796875,7.915412609425075,5.121048393730834,3.875034127033862,10.192879029697925,2.2530883733391285,7.966966795129909,1.5975039001551754,1024,2,0.638671875,512.0,11.84375,29.3935546875,31.607421875,7.899206348583381,2.893688825780474,2.2256020063729913,8.701965309556128,3.5981115864666644,7.923521973252998,1.9248120300715699,4.8993945,0.36295378,1.775639,81.12563484703688,0.28433501720428467,4.8993945,0.47521105,1.8904586,72.56695831001545,0.3109610378742218,4.8993945,1.3563334,1.2760459,80.75064035033014,1.638005018234253,0.7017355633865426,0.33473011303851385,0.08741845624009982,-0.9075283408164978,0.927863359451294,1.7508361204013378,0.05992968129551125,3.6176362337325028,0.7628167972838359,0.632943143812709,1.700091575091575,0.057022685800158325,3.755964804395635,0.732790640190291,0.6781135531135531,0.6746031746031745,0.04794392654181014,3.5195954601625186,0.7414285714285714,0.5433862433862434
efqjg02u,2.681845048983351,0.09255345309333027,2.2453884851217594,6.259706365220357,-2.0058837,-1.201288,-0.23147172,0.37172535,0.7725356,1.0068444,1.1987841,2.0650687,1.5730133,4.25508,2.2491963,-0.4129022,1.0472113,-2.536221,-0.20758189260959625,-0.7970731258392334,5120,18,0.2068359375,284.44444444444446,19.59921875,20.7650390625,31.0009765625,12.554285225159115,9.35233032031852,10.38680611322969,18.787280302609616,1.8925678816610259,14.45362018592334,2.25849139832278,3072,16,0.2799479166666667,192.0,18.107096354166668,20.794270833333332,28.388346354166668,12.67371178759762,7.662008446004828,10.042450632857108,17.893578697820967,2.4443650517567406,15.033547662995975,2.2100719424444533,1024,3,0.458984375,341.3333333333333,14.46875,21.8740234375,27.5908203125,12.407902912559399,4.541986098415613,9.13107426844385,16.061202000520947,4.593781874169656,14.95084051351139,2.515970515964334,2.2491963,0.34340703,1.254901,62.767144103221526,-0.8888329863548279,2.2491963,0.31770378,1.2675977,57.97714612036078,-0.8329616189002991,2.2491963,0.9087144,0.8618079,56.59805325404649,-0.804050624370575,0.03637774442046919,0.18332289777195465,0.7999496160018533,-1.3102377653121948,-1.147278070449829,4.257943143812709,0.043343859408731436,4.093293810607631,0.677851381162629,0.9410535117056856,7.92032967032967,0.04101423606918112,4.33903419577186,0.6803889997148036,1.1126373626373627,0.7105820105820106,0.029931972789115645,3.8972063673965716,0.7196296296296296,0.5857142857142856
1g463sdy,2.4137831215932684,0.12061422874892838,1.9892429295511649,4.089956600648331,-1.839614,-1.5472432,-0.24627814,0.34388435,0.7000166,1.0587504,1.7254395,3.7858737,1.8911276,5.98947,4.149856,-0.37831333,1.1255403,-2.9751534,0.7048476934432983,1.6515636444091797,5120,9,0.9234375,568.8888888888889,12.9685546875,23.8623046875,32.9978515625,8.516985984186059,5.24940332927615,6.377710458833664,11.864673457999322,1.7509877247659515,8.971628290791614,1.5468277945614661,3072,3,0.9661458333333334,1024.0,11.46875,24.3515625,33.123046875,7.973405502826255,4.095869064304557,5.181896078324297,10.353906782996447,2.0688245316055682,8.338067918687686,1.5538694992404887,1024,2,0.5234375,512.0,10.1240234375,25.2421875,33.6640625,7.179836201087785,2.6896680027177613,2.160647124380506,7.965723936679464,3.439538636054422,7.189284418033797,1.8754578754544406,4.149856,0.3618342,1.3833265,84.53007902182377,0.32910969853401184,4.149856,0.3815732,1.5948427,72.05171854673061,0.554512619972229,4.149856,1.0139449,1.402248,74.19858922262974,0.5466836094856262,0.11237904684965083,0.5677231613580374,0.5636496881814552,-0.7635762095451355,-0.08500955253839493,2.3499163879598663,0.05474657372400756,3.714639505166606,0.7366355204973052,0.7228260869565217,3.16529304029304,0.05017667200016101,4.019607573699368,0.7375170525305297,0.8035714285714286,0.42328042328042326,0.056492539402592315,3.2506822656131367,0.8023280423280423,0.39999999999999997
gfliji18,2.7843841324910925,0.07407662624235074,1.125068877118363,1.4509051870767884,-1.1625643,-0.6937669,-0.04402505,0.44352075,0.86765313,1.1649592,1.4023762,2.373417,1.1372876,3.6741278,2.452741,-0.07079947,0.7759754,-10.960187,0.3752867877483368,0.048970699310302734,5120,45,0.64765625,113.77777777777777,16.2638671875,24.871484375,13.6171875,10.4794862431257,9.242009182755169,7.166432268907853,15.703251800784303,1.5791215218637282,10.886524301110917,2.3769730733508,3072,35,0.3802083333333333,87.77142857142857,15.057291666666666,25.486653645833332,12.625651041666666,10.156456995753844,7.726683945360851,6.004867239642196,14.10367661511786,1.9193550075779058,10.74761425853052,2.2037302725952626,1024,3,0.5029296875,341.3333333333333,13.40234375,26.99609375,11.521484375,9.02634135499184,3.9750177347039517,2.348854305109378,10.138674508764828,4.144368110668279,9.450835835874502,1.988349514559246,2.452741,0.73613876,0.940617,79.90421072631887,-0.2997564673423767,2.452741,0.6892714,0.9875406,73.13386298993775,-0.17026376724243164,2.452741,1.1660134,0.5939504,72.26374623785367,0.5114992260932922,0.33166823532167694,0.8328718210900201,0.2466374723376898,-0.7401202321052551,-0.030810028314590454,2.6467391304347823,0.021131877020391272,4.676007506997857,0.5724453264740952,1.1199832775919734,2.095695970695971,0.01728899153349703,4.69106331056731,0.5835802232295445,1.0306776556776556,1.8513227513227515,0.017350018196579043,4.36176774261148,0.5574011826953004,1.044973544973545
k0axycel,2.520400193883873,0.09232473649472625,0.6184677353286927,-1.2887416297951442,-1.0427442,-0.5605097,-0.04854853,0.4932615,1.0030813,1.3799173,1.8441799,4.413731,1.0537711,5.86596,4.5513606,0.03587605,0.92907387,25.89677,1.633332371711731,5.62557315826416,5120,47,0.418359375,108.93617021276596,16.2466796875,22.3146484375,21.0240234375,10.37346980013317,7.947214790307282,5.468411509474271,14.165825886777812,1.9155327895215117,10.43256671126736,1.9393939393932047,3072,15,0.501953125,204.8,14.478190104166666,22.979817708333332,20.839518229166668,9.829611849921156,5.200684446952127,3.754506081194995,11.73732097842648,2.635908534741819,9.843816151024289,1.7085650723016081,1024,2,0.5224609375,512.0,13.6923828125,23.7978515625,20.9208984375,9.23595325905532,3.209658774187111,2.2309507794458527,10.029051970674045,4.207510227503462,9.26548286549811,1.984496124027162,4.5513606,1.1629827,1.0972391,101.46811124327654,1.4279215335845947,4.5513606,1.3100243,1.2086519,91.42704411714851,1.4340534210205078,4.5513606,1.504942,1.1988035,79.5144064191804,1.272927165031433,0.6890621935103324,0.3006476186390251,0.7935743893471235,0.25019538402557373,-0.49258771538734436,1.8068561872909699,0.019626720478518135,4.30195218051891,0.62798928020537,0.8963210702341138,2.884157509157509,0.014940492962470985,4.622766784749735,0.5593479678500648,1.1662087912087913,2.219047619047619,0.016758209456622156,4.4973464184695,0.5793148571972101,1.0444444444444445
os6zle6k,2.7713110054920493,0.08449909499231646,2.3517300217160066,6.619478065908535,-0.8254336,-0.72455674,-0.039544087,0.29841876,0.5743772,0.74193263,0.8699141,1.321976,1.0229754,2.2124035,1.3604605,-0.12315772,0.55715555,-4.523919,0.215469628572464,-0.9300460815429688,5120,40,0.687109375,128.0,18.131640625,21.0021484375,11.1474609375,9.217396873350394,8.99909909083772,6.405772344878611,14.386733781577302,1.5653473088502041,9.698687283578147,2.4674698795168832,3072,41,0.7262369791666666,74.92682926829268,17.756184895833332,21.0302734375,9.870442708333334,8.069933235420654,7.743364610952309,5.930270714015451,12.659053229361382,1.4869933444509225,8.400821258744193,2.3028485757104176,1024,5,0.634765625,204.8,18.10546875,20.7705078125,7.0927734375,6.049164567754248,3.2417366909384335,3.3767626362826326,7.648776022537485,2.554467418399285,6.452873682576879,1.9393939393902664,1.3604605,0.31093684,0.6753309,70.01511172581208,-0.2521505355834961,1.3604605,0.33127087,0.6853957,62.718437499680284,-0.28237056732177734,1.3604605,0.71040225,0.35009238,64.023756906944,-0.027505578473210335,0.7174367606037455,0.8901505846150273,0.8131433718602546,-0.3520355522632599,-1.2003071308135986,2.5058528428093645,0.033386965749823826,4.559628862534138,0.6247670386008366,1.0008361204013378,3.2124542124542126,0.02562645497054838,4.676188088598552,0.5836079286113434,1.163003663003663,2.2513227513227516,0.012791635172587554,4.686091005706395,0.5587975887975888,1.0947089947089947
whef0vot,2.78663916595998,0.07428442045294613,1.0897006333369101,1.021631443921832,-1.3171079,-0.7625366,-0.04396051,0.40505913,0.79680157,1.0662726,1.2934574,2.2327228,1.1675957,3.6852698,2.3111372,-0.13117757,0.79639274,-6.0711045,0.14799708127975464,-0.22152280807495117,5120,47,0.3671875,108.93617021276596,16.2068359375,23.6298828125,16.601953125,9.52420806195762,10.416161082904637,6.802124847082912,15.667669046408223,1.7792648341493165,11.16806808163247,2.4037558685434726,3072,34,0.3912760416666667,90.3529411764706,15.9951171875,25.068684895833332,16.2421875,8.833841747071812,8.885896104084514,5.512409429173758,13.68877523008311,1.973862854920789,10.078896009875537,2.258823529410104,1024,3,0.5458984375,341.3333333333333,15.1328125,27.5029296875,16.3798828125,7.425143194904981,2.7733369191158785,3.062057618867922,8.497078674052748,3.127532085761438,7.62757030067944,1.9768339768301606,2.3111372,0.7182409,0.9127487,78.98236924124899,-0.513818085193634,2.3111372,0.6588959,0.94793856,72.73673595638184,-0.38432034850120544,2.3111372,1.0229702,0.6163792,67.35344655154442,-0.07794222980737686,0.9167178595550438,0.7784368512100949,0.8615673656669942,-0.9221413135528564,-1.3941946029663086,2.0142140468227425,0.017471316036733367,4.563855166863176,0.6045020783885627,0.9782608695652174,1.695054945054945,0.01742201441720672,4.608899210146182,0.6076259529879439,0.9313186813186812,1.6174603174603175,0.016045883373925703,4.407857755844918,0.5824929971988795,0.9645502645502646
qtxhi15c,2.944386700749564,0.06070938779441176,0.5713556470918345,-0.7542513725321291,-1.517761,-0.64236295,-0.045836397,0.4530809,0.9419332,1.2574697,1.4825853,2.032548,1.0954438,3.7050035,2.060763,-0.115849964,0.8639889,-7.457826,-0.06577496975660324,-0.4190256595611572,5120,45,0.291796875,113.77777777777777,14.467578125,20.652734375,27.9193359375,9.607071552872993,11.09115781087319,12.192128013456921,19.077672575663833,1.6127810977928863,13.54711291908028,3.0713857228535866,3072,36,0.2965494791666667,85.33333333333333,13.643880208333334,21.521809895833332,27.748046875,9.114906035023983,10.512773398907495,12.206568793323376,18.50946347872433,1.807319383259275,14.018486647178536,3.0445986124845943,1024,23,0.55859375,44.52173913043478,10.330078125,25.578125,23.326171875,7.816526062222046,7.6455761054596145,9.757562101158207,14.654792111242331,2.3751604100833585,11.862414364145373,2.540942928033397,2.060763,0.9658158,0.81524175,63.73342370533147,-1.143699288368225,2.060763,0.8581201,0.9584537,57.98627160946801,-0.9011013507843018,2.060763,1.2263733,0.6615299,46.961442710815106,-1.0362974405288696,0.7999284187363035,0.4121910774862649,0.8003605713970637,-1.2709685564041138,-1.0467615127563477,4.063545150501672,0.009986780069574165,5.106505532735312,0.4975352802521797,1.4473244147157192,4.081043956043956,0.01113513699365348,5.099930502082086,0.5142966546379525,1.4024725274725274,2.2058201058201057,0.012410066907421406,4.666984385381143,0.5390579137637961,1.1296296296296298
