uid,voxel_vol,voxel_side
2l4x5bwa,14.88693618774414,2.4600000381469727
2ld05nhq,59.1782341003418,3.8969125747680664
2lngixmc,59.1782341003418,3.8969125747680664
2lwhedht,14.88693618774414,2.4600000381469727
2m71hssb,8.546309471130371,2.044527053833008
2movs0cd,14.88693618774414,2.4600000381469727
2p2tixc7,14.88693618774414,2.4600000381469727
2qc6dr08,14.88693618774414,2.4600000381469727
2r9pegln,13.78256893157959,2.397599935531616
2rntjlmz,14.88693618774414,2.4600000381469727
2rzv1sqq,59.1782341003418,3.8969125747680664
2u9az3ce,13.78256893157959,2.397599935531616
2xcb3yym,59.1782341003418,3.8969125747680664
2xg8p6be,3.23372483253479,1.4787713289260864
2xog4c8j,14.88693618774414,2.4600000381469727
2ygnmby4,12.166999816894531,2.299999952316284
2z0ljch2,12.166999816894531,2.299999952316284
2zueugwu,59.1782341003418,3.8969125747680664
313fpoyi,6.960049152374268,1.909285068511963
31eiwucx,35.84275436401367,3.2971127033233643
31yhxso7,59.1782341003418,3.8969125747680664
32orwixz,12.166999816894531,2.299999952316284
33mg1zaq,59.1782341003418,3.8969125747680664
344mw04i,14.88693618774414,2.4600000381469727
349n1d6d,14.88693618774414,2.4600000381469727
356wafft,14.88693618774414,2.4600000381469727
36u8ueih,12.166999816894531,2.299999952316284
39yl9ue4,59.1782341003418,3.8969125747680664
3aipjiyl,14.88693618774414,2.4600000381469727
3b0n9cc7,14.88693618774414,2.4600000381469727
3c9xqym5,7.999479293823242,1.9999566078186035
3cup8ijl,12.166999816894531,2.299999952316284
3dg60e1e,14.88693618774414,2.4600000381469727
3dzxlrgn,14.88693618774414,2.4600000381469727
3e54n6o9,59.1782341003418,3.8969125747680664
3fezez5e,59.1782341003418,3.8969125747680664
3g5dfrlw,14.88693618774414,2.4600000381469727
3hzcd3ge,86.32744598388672,4.419600009918213
3ifhv1xg,3.23372483253479,1.4787713289260864
3iwpfvb7,35.84275436401367,3.2971127033233643
3jczucqm,12.166999816894531,2.299999952316284
3jonou9i,12.166999816894531,2.299999952316284
3jpxgh30,12.166999816894531,2.299999952316284
3k8a7rv4,59.1782341003418,3.8969125747680664
3kcvjxzd,14.88693618774414,2.4600000381469727
3m9iqbq9,14.88693618774414,2.4600000381469727
3obyghgk,12.166999816894531,2.299999952316284
3p91i3vm,12.166999816894531,2.299999952316284
3pt5r5rc,12.166999816894531,2.299999952316284
3qlx3f2x,13.78256893157959,2.397599935531616
3qsqcq30,12.166999816894531,2.299999952316284
3t4y0tb1,13.78256893157959,2.397599935531616
3uvulemx,7.798920631408691,1.9831010103225708
3vwlo7am,14.88693618774414,2.4600000381469727
3wp8djkl,13.78256893157959,2.397599935531616
3xlrfcd6,3.23372483253479,1.4787713289260864
3y4wpwg3,13.78256893157959,2.397599935531616
3zkwdeek,12.166999816894531,2.299999952316284
41ibljh7,14.88693618774414,2.4600000381469727
422ta83r,14.88693618774414,2.4600000381469727
42sihxod,14.88693618774414,2.4600000381469727
433e1i1p,14.88693618774414,2.4600000381469727
448n7odk,12.166999816894531,2.299999952316284
458ax40d,12.166999816894531,2.299999952316284
45bg34iq,12.166999816894531,2.299999952316284
45bm1enf,7.932408332824707,1.9943513870239258
45ed5ggs,59.1782341003418,3.8969125747680664
46ayn2d7,59.1782341003418,3.8969125747680664
48nysj5y,13.78256893157959,2.397599935531616
48y1o4iz,12.166999816894531,2.299999952316284
493wxa73,7.1493072509765625,1.9264363050460815
4a3yjtu7,14.88693618774414,2.4600000381469727
4abufwbu,14.88693618774414,2.4600000381469727
4c6p1llh,13.78256893157959,2.397599935531616
4cdpqvl0,12.166999816894531,2.299999952316284
4dsxlsut,35.84275436401367,3.2971127033233643
4ex6u86z,14.88693618774414,2.4600000381469727
4f2k1xer,59.1782341003418,3.8969125747680664
4fcl5efj,59.1782341003418,3.8969125747680664
4isotn9u,14.88693618774414,2.4600000381469727
4ivsolml,3.23372483253479,1.4787713289260864
4jtj27yh,46.30501937866211,3.5909500122070312
4k00ilu6,59.1782341003418,3.8969125747680664
4k0lthy2,14.88693618774414,2.4600000381469727
4k5ogz2u,14.88693618774414,2.4600000381469727
4kzrezrd,59.1782341003418,3.8969125747680664
4ldimsyj,12.166999816894531,2.299999952316284
4m0a6mdm,59.1782341003418,3.8969125747680664
4mqa78ra,14.88693618774414,2.4600000381469727
4n89qkns,6.773240089416504,1.8920481204986572
4orac8cy,13.78256893157959,2.397599935531616
4po1i3ms,59.1782341003418,3.8969125747680664
4qxxva2i,59.10797119140625,3.8953697681427
4regb1aj,14.88693618774414,2.4600000381469727
4sx27dcb,59.1782341003418,3.8969125747680664
4t60ploz,12.166999816894531,2.299999952316284
4u9bxf44,12.166999816894531,2.299999952316284
4uw590z9,14.88693618774414,2.4600000381469727
4vf89x22,14.88693618774414,2.4600000381469727
4wsqt26q,7.086000442504883,1.9207332134246826
4xekz83y,59.1782341003418,3.8969125747680664
4xyf9igf,12.166999816894531,2.299999952316284
50i6gbxq,13.78256893157959,2.397599935531616
513bb6f0,14.88693618774414,2.4600000381469727
516sp18o,14.88693618774414,2.4600000381469727
51ob537q,59.1782341003418,3.8969125747680664
53ayeqah,14.88693618774414,2.4600000381469727
53lc58dr,14.88693618774414,2.4600000381469727
53x1f8s0,13.78256893157959,2.397599935531616
5407k5w1,59.1782341003418,3.8969125747680664
55izolnn,14.88693618774414,2.4600000381469727
55j2o7s3,59.10797119140625,3.8953697681427
576mouze,14.88693618774414,2.4600000381469727
59c81do6,59.1782341003418,3.8969125747680664
5bwikotc,12.166999816894531,2.299999952316284
5cf72gnn,59.1782341003418,3.8969125747680664
5cri8bix,12.166999816894531,2.299999952316284
5d0p92k3,59.1782341003418,3.8969125747680664
5e8osaq3,13.78256893157959,2.397599935531616
5eltfebe,59.1782341003418,3.8969125747680664
5ep4cwcd,14.88693618774414,2.4600000381469727
5g77lk6h,14.88693618774414,2.4600000381469727
5gqqlyzj,14.88693618774414,2.4600000381469727
5hrdu4xs,14.88693618774414,2.4600000381469727
5iqvnb4g,59.10797119140625,3.8953697681427
5iz31yru,12.166999816894531,2.299999952316284
5lxo6qji,14.88693618774414,2.4600000381469727
5m8kb9w4,14.88693618774414,2.4600000381469727
5n9c70pa,14.88693618774414,2.4600000381469727
5nms6xvq,14.88693618774414,2.4600000381469727
5r8vo4kv,86.32744598388672,4.419600009918213
5so79h4h,14.88693618774414,2.4600000381469727
5tgsq7ai,14.88693618774414,2.4600000381469727
5wh23gxr,14.88693618774414,2.4600000381469727
5x48pw5k,14.88693618774414,2.4600000381469727
5xyfc4kl,12.166999816894531,2.299999952316284
61nhvcfw,13.78256893157959,2.397599935531616
63yk03o4,14.88693618774414,2.4600000381469727
64yfds0d,12.166999816894531,2.299999952316284
65efuxq9,14.88693618774414,2.4600000381469727
66uml3so,14.88693618774414,2.4600000381469727
66vw9b0m,14.88693618774414,2.4600000381469727
67kbqnxp,14.88693618774414,2.4600000381469727
67xkwq0y,32.7629280090332,3.1998348236083984
68q0j9m4,13.78256893157959,2.397599935531616
69ugnekr,12.166999816894531,2.299999952316284
6bnvsfa6,14.88693618774414,2.4600000381469727
6c2cu7on,14.88693618774414,2.4600000381469727
6e07fpy1,14.88693618774414,2.4600000381469727
6g5g79or,12.206803321838379,2.3025054931640625
6ilsidbx,14.88693618774414,2.4600000381469727
6j3rtxym,14.88693618774414,2.4600000381469727
6jl2l5b5,14.88693618774414,2.4600000381469727
6k8djzr5,59.1782341003418,3.8969125747680664
6kf1622v,12.166999816894531,2.299999952316284
6khub2rt,14.88693618774414,2.4600000381469727
6n6975j2,13.78256893157959,2.397599935531616
6nouhfj7,12.166999816894531,2.299999952316284
6o3z0ani,13.78256893157959,2.397599935531616
6po0m24u,14.88693618774414,2.4600000381469727
6prr7mza,59.1782341003418,3.8969125747680664
6q8sjy5o,13.78256893157959,2.397599935531616
6qd0771h,13.78256893157959,2.397599935531616
6qlz2rwg,12.166999816894531,2.299999952316284
6rv9777t,32.7629280090332,3.1998348236083984
6sapbs22,14.88693618774414,2.4600000381469727
6scivuqt,14.88693618774414,2.4600000381469727
6szn9dde,12.166999816894531,2.299999952316284
6tx0tbkg,32.7629280090332,3.1998348236083984
6uamwjpi,14.88693618774414,2.4600000381469727
6xvaj2k8,12.166999816894531,2.299999952316284
6ys445gd,12.166999816894531,2.299999952316284
6zs62ywe,12.166999816894531,2.299999952316284
700ucrgb,14.88693618774414,2.4600000381469727
70ebpy9e,14.88693618774414,2.4600000381469727
70s1f537,14.88693618774414,2.4600000381469727
71w1wudc,59.1782341003418,3.8969125747680664
7493dxwo,13.78256893157959,2.397599935531616
750cehlx,3.23372483253479,1.4787713289260864
77jzc58c,13.78256893157959,2.397599935531616
7875aud9,7.601195812225342,1.966198205947876
78v0bjwk,59.1782341003418,3.8969125747680664
79kvls9m,14.88693618774414,2.4600000381469727
7ajul7w8,14.88693618774414,2.4600000381469727
7c7bo119,12.166999816894531,2.299999952316284
7dypmlva,14.88693618774414,2.4600000381469727
7fxzv4u3,8.202384948730469,2.0167250633239746
7hme6p4n,14.88693618774414,2.4600000381469727
7icdo5di,14.88693618774414,2.4600000381469727
7ln23y30,7.865620136260986,1.9887384176254272
7mhxofkc,35.84275436401367,3.2971127033233643
7n8la100,12.166999816894531,2.299999952316284
7p9mda9o,14.88693618774414,2.4600000381469727
7pq4ddv2,59.1782341003418,3.8969125747680664
7qhak7md,59.1782341003418,3.8969125747680664
7srcbplj,59.10797119140625,3.8953697681427
7szpf9s9,13.78256893157959,2.397599935531616
7tw1puws,59.1782341003418,3.8969125747680664
7ujodck8,14.88693618774414,2.4600000381469727
7vxuqdrm,14.88693618774414,2.4600000381469727
7y2itl8n,59.1782341003418,3.8969125747680664
7zj3sweb,12.166999816894531,2.299999952316284
8257ge0q,46.30501937866211,3.5909500122070312
82n2atqy,59.10797119140625,3.8953697681427
832ejx5t,6.960049152374268,1.909285068511963
83579wrr,14.88693618774414,2.4600000381469727
839ag77q,16.0,2.5198421478271484
83bdw56f,59.1782341003418,3.8969125747680664
84p4k9dx,14.88693618774414,2.4600000381469727
84z4ur2y,14.88693618774414,2.4600000381469727
86z1b98v,13.78256893157959,2.397599935531616
873lkmgs,35.84275436401367,3.2971127033233643
88k686qe,14.88693618774414,2.4600000381469727
89i9gx32,13.78256893157959,2.397599935531616
8b25sq8c,59.10797119140625,3.8953697681427
8b350sgn,13.796365737915039,2.398399829864502
8bxy6rkv,14.88693618774414,2.4600000381469727
8cgn0t6d,12.166999816894531,2.299999952316284
8cqk4lta,12.166999816894531,2.299999952316284
8dalfyo1,3.23372483253479,1.4787713289260864
8ditmown,14.88693618774414,2.4600000381469727
8fwrpk0z,14.88693618774414,2.4600000381469727
8guucm5f,14.88693618774414,2.4600000381469727
8hyexf7j,12.166999816894531,2.299999952316284
8jpr7vgr,14.88693618774414,2.4600000381469727
8jx54peg,14.88693618774414,2.4600000381469727
8l0hg9nc,59.1782341003418,3.8969125747680664
8llihkpj,14.88693618774414,2.4600000381469727
8lxeqlez,14.88693618774414,2.4600000381469727
8lymj1qi,59.1782341003418,3.8969125747680664
8mdd4v30,14.88693618774414,2.4600000381469727
8mtk0rso,13.78256893157959,2.397599935531616
8oga0x7z,14.88693618774414,2.4600000381469727
8p6fvdhr,59.1782341003418,3.8969125747680664
8pajssuu,12.166999816894531,2.299999952316284
8qfdtn0p,14.88693618774414,2.4600000381469727
8ra4dv56,59.1782341003418,3.8969125747680664
8riec4d1,7.865620136260986,1.9887384176254272
8va8x8l0,59.1782341003418,3.8969125747680664
917xfh41,14.88693618774414,2.4600000381469727
929u6wtv,59.1782341003418,3.8969125747680664
92mtr6sn,12.166999816894531,2.299999952316284
92tp6qaq,59.1782341003418,3.8969125747680664
93wkcs4k,14.88693618774414,2.4600000381469727
948ju63l,86.32744598388672,4.419600009918213
94sz2kuu,14.88693618774414,2.4600000381469727
94xfri09,13.78256893157959,2.397599935531616
96qe3rzs,59.10797119140625,3.8953697681427
9700lfqf,13.78256893157959,2.397599935531616
9aawe429,14.88693618774414,2.4600000381469727
9boq0iq2,12.166999816894531,2.299999952316284
9bp4m18o,12.166999816894531,2.299999952316284
9d31k9qm,12.166999816894531,2.299999952316284
9dxoq2vp,14.88693618774414,2.4600000381469727
9e7eobjl,12.166999816894531,2.299999952316284
9ftaxp0w,12.166999816894531,2.299999952316284
9ier7u8h,59.1782341003418,3.8969125747680664
9jrd4hqf,86.32744598388672,4.419600009918213
9jrnamz6,13.78256893157959,2.397599935531616
9kwv08hh,59.10797119140625,3.8953697681427
9lhalckz,14.88693618774414,2.4600000381469727
9mqvayxa,59.1782341003418,3.8969125747680664
9mv9e40k,59.1782341003418,3.8969125747680664
9mx2x18h,59.10797119140625,3.8953697681427
9n6eqv5y,14.88693618774414,2.4600000381469727
9oi0d4dm,59.1782341003418,3.8969125747680664
9owwew9v,14.88693618774414,2.4600000381469727
9ptk4gc4,59.1782341003418,3.8969125747680664
9rbsv55p,59.10797119140625,3.8953697681427
9s3w563b,14.88693618774414,2.4600000381469727
9t84azyt,14.88693618774414,2.4600000381469727
9tze5r5u,59.10797119140625,3.8953697681427
9uu2bl7a,13.78256893157959,2.397599935531616
9vjuhbp9,86.32744598388672,4.419600009918213
9yecazrp,14.88693618774414,2.4600000381469727
9zxqerbk,14.88693618774414,2.4600000381469727
a08ekxdr,59.1782341003418,3.8969125747680664
a0mvf4s2,14.88693618774414,2.4600000381469727
a2iz5p3v,59.1782341003418,3.8969125747680664
a3idy3c7,14.88693618774414,2.4600000381469727
a5xin9dl,14.88693618774414,2.4600000381469727
a68t2a3a,14.88693618774414,2.4600000381469727
a6s5zxqo,13.78256893157959,2.397599935531616
a7dorfki,14.88693618774414,2.4600000381469727
a8d7204j,14.88693618774414,2.4600000381469727
addqhkga,14.88693618774414,2.4600000381469727
aea84hxx,59.1782341003418,3.8969125747680664
aeldwqxk,14.88693618774414,2.4600000381469727
afeyuhz1,59.10797119140625,3.8953697681427
ahulwjti,14.88693618774414,2.4600000381469727
aietdn1t,59.1782341003418,3.8969125747680664
akhejla0,7.535819053649902,1.9605450630187988
aofc9lgy,14.88693618774414,2.4600000381469727
aragdx5o,59.1782341003418,3.8969125747680664
asifpwio,8.407732009887695,2.033416271209717
asnwywrr,12.166999816894531,2.299999952316284
atatj9a3,12.166999816894531,2.299999952316284
auxbgk2w,14.88693618774414,2.4600000381469727
av6763v1,14.88693618774414,2.4600000381469727
az39pecn,12.166999816894531,2.299999952316284
az5uh80q,59.1782341003418,3.8969125747680664
b0oih5cs,12.166999816894531,2.299999952316284
b1qx6gvw,59.10797119140625,3.8953697681427
b2knftu2,59.10797119140625,3.8953697681427
b34kuqaa,59.1782341003418,3.8969125747680664
b48wumh9,14.88693618774414,2.4600000381469727
b5jfysyz,59.1782341003418,3.8969125747680664
b6lbu9w3,14.88693618774414,2.4600000381469727
b7p9jyqn,59.1782341003418,3.8969125747680664
ba5mf36b,59.1782341003418,3.8969125747680664
ba75uuzp,3.1735734939575195,1.4695448875427246
badlypgg,13.78256893157959,2.397599935531616
bbxux1ox,9.183090209960938,2.0940945148468018
bc2swsoz,12.166999816894531,2.299999952316284
bd2qe4pa,12.166999816894531,2.299999952316284
be3yqy5f,59.1782341003418,3.8969125747680664
bekgv1bb,59.1782341003418,3.8969125747680664
bfa37dl9,59.1782341003418,3.8969125747680664
bfej2xg4,59.1782341003418,3.8969125747680664
bfiy5pu5,13.796365737915039,2.398399829864502
bgl2mcxn,13.78256893157959,2.397599935531616
bglmy62x,14.88693618774414,2.4600000381469727
bhaiiwi0,59.1782341003418,3.8969125747680664
bhgpbktm,14.88693618774414,2.4600000381469727
bjcdiwzo,13.78256893157959,2.397599935531616
bkvblpxa,13.78256893157959,2.397599935531616
bl4ce7pk,59.1782341003418,3.8969125747680664
bmae38sr,12.166999816894531,2.299999952316284
bpg2r0to,14.88693618774414,2.4600000381469727
brmqg1ve,14.88693618774414,2.4600000381469727
brspj4ki,14.88693618774414,2.4600000381469727
bs7587h9,14.88693618774414,2.4600000381469727
bsepr1b2,86.32744598388672,4.419600009918213
bsvk3x8m,13.78256893157959,2.397599935531616
btgdjz0i,14.88693618774414,2.4600000381469727
btr23qiu,59.1782341003418,3.8969125747680664
bugr6e7g,59.1782341003418,3.8969125747680664
bv2j3t4h,14.88693618774414,2.4600000381469727
bxanj4x5,14.88693618774414,2.4600000381469727
by4ubzcz,14.88693618774414,2.4600000381469727
bzgflig5,14.88693618774414,2.4600000381469727
bzug0it2,12.166999816894531,2.299999952316284
c11ertj5,14.88693618774414,2.4600000381469727
c1m3o55i,14.88693618774414,2.4600000381469727
c1y5ayyo,59.1782341003418,3.8969125747680664
c2guwjp0,59.1782341003418,3.8969125747680664
c2keivli,13.78256893157959,2.397599935531616
c2rh2xk2,59.1782341003418,3.8969125747680664
c37rln36,59.1782341003418,3.8969125747680664
c50b8y5d,59.1782341003418,3.8969125747680664
c5rqnsvs,59.1782341003418,3.8969125747680664
c76ub7l8,12.166999816894531,2.299999952316284
c7jvlcg1,14.88693618774414,2.4600000381469727
c8nog85d,59.1782341003418,3.8969125747680664
c9h42m44,12.166999816894531,2.299999952316284
cagrp2u4,12.166999816894531,2.299999952316284
ccprhvlz,7.732697486877441,1.9774720668792725
cd31nrxd,14.88693618774414,2.4600000381469727
cd5glqj5,12.166999816894531,2.299999952316284
cdyk0x65,8.202384948730469,2.0167250633239746
cgdc5tao,14.88693618774414,2.4600000381469727
cho3xjvo,59.1782341003418,3.8969125747680664
cj4t0sek,7.999479293823242,1.9999566078186035
cjg8vuaz,14.88693618774414,2.4600000381469727
cjwtl9tq,59.10797119140625,3.8953697681427
cof3138i,14.88693618774414,2.4600000381469727
cpprcjiw,12.166999816894531,2.299999952316284
cpsiln3o,14.88693618774414,2.4600000381469727
cpweijmm,59.1782341003418,3.8969125747680664
cqxcs1xs,59.1782341003418,3.8969125747680664
cslqc3c5,3.2035789489746094,1.4741617441177368
ctwjlsh3,12.166999816894531,2.299999952316284
cua09pci,59.1782341003418,3.8969125747680664
cv1ltwbj,13.78256893157959,2.397599935531616
cw2lbm2q,14.88693618774414,2.4600000381469727
cw9yil8s,14.88693618774414,2.4600000381469727
cwbfuk9e,59.10797119140625,3.8953697681427
cxz2ei92,14.88693618774414,2.4600000381469727
d05jh2mk,13.78256893157959,2.397599935531616
d0tgsiwg,14.88693618774414,2.4600000381469727
d14ve92m,59.10797119140625,3.8953697681427
d2ff5l6b,14.88693618774414,2.4600000381469727
d2sw24wj,13.78256893157959,2.397599935531616
d32lx2to,14.88693618774414,2.4600000381469727
d3irvxd2,14.88693618774414,2.4600000381469727
d44k1j6f,2.824481725692749,1.41355562210083
d7x48wze,14.88693618774414,2.4600000381469727
d7yxw1tb,14.88693618774414,2.4600000381469727
d84u89yj,59.10797119140625,3.8953697681427
d8clw3jg,13.78256893157959,2.397599935531616
d8ur6tia,14.88693618774414,2.4600000381469727
d9er94te,14.88693618774414,2.4600000381469727
dbdw2pcn,14.88693618774414,2.4600000381469727
de1e1630,14.88693618774414,2.4600000381469727
df7fr91i,14.88693618774414,2.4600000381469727
df7pchcb,14.88693618774414,2.4600000381469727
dfovd79c,59.1782341003418,3.8969125747680664
dg1wjuii,14.88693618774414,2.4600000381469727
dhgzz0jk,12.166999816894531,2.299999952316284
dhvs41lq,13.78256893157959,2.397599935531616
dhylurtp,59.10797119140625,3.8953697681427
dihsa7he,12.166999816894531,2.299999952316284
diu1jtka,14.88693618774414,2.4600000381469727
dkejp5k7,14.88693618774414,2.4600000381469727
dkvuff12,14.88693618774414,2.4600000381469727
dl7fkndg,13.78256893157959,2.397599935531616
dn1mxf1p,59.1782341003418,3.8969125747680664
do0d3fvn,13.78256893157959,2.397599935531616
do7002g3,14.88693618774414,2.4600000381469727
dpdxujjc,59.1782341003418,3.8969125747680664
dtbh55rb,12.166999816894531,2.299999952316284
dvlnknd6,12.166999816894531,2.299999952316284
dwwo8nbh,12.166999816894531,2.299999952316284
dyms1mwn,59.1782341003418,3.8969125747680664
dyt9moge,59.10797119140625,3.8953697681427
dzr1yxr2,59.10797119140625,3.8953697681427
e088o98b,12.166999816894531,2.299999952316284
e0qc96mj,14.88693618774414,2.4600000381469727
e13n3bzt,12.166999816894531,2.299999952316284
e1xtar0k,14.88693618774414,2.4600000381469727
e27zeoqg,14.88693618774414,2.4600000381469727
e2gjr81b,59.1782341003418,3.8969125747680664
e49ite92,14.88693618774414,2.4600000381469727
e54ukigd,14.88693618774414,2.4600000381469727
e63lbqgu,12.166999816894531,2.299999952316284
e64skbcb,59.1782341003418,3.8969125747680664
e6zvlhyl,59.1782341003418,3.8969125747680664
e9i0hn3f,14.88693618774414,2.4600000381469727
e9qdi3g1,32.7629280090332,3.1998348236083984
e9vifttd,59.10797119140625,3.8953697681427
eal2w37d,3.23372483253479,1.4787713289260864
eavedhr3,13.78256893157959,2.397599935531616
eaxylnfx,14.88693618774414,2.4600000381469727
ecjtr0m6,14.88693618774414,2.4600000381469727
ed8u8noz,35.84275436401367,3.2971127033233643
edbcy8ny,59.1782341003418,3.8969125747680664
edhhjshz,12.166999816894531,2.299999952316284
ef828xg8,12.166999816894531,2.299999952316284
efj31ego,14.88693618774414,2.4600000381469727
efjawshm,14.88693618774414,2.4600000381469727
efqjg02u,3.23372483253479,1.4787713289260864
eghpmxpk,14.88693618774414,2.4600000381469727
egi3qupx,59.1782341003418,3.8969125747680664
egry58vr,59.1782341003418,3.8969125747680664
ehe2atn2,9.255245208740234,2.099565029144287
ehlh07jr,13.78256893157959,2.397599935531616
ehvdo9kh,59.1782341003418,3.8969125747680664
ehwhg0u4,13.78256893157959,2.397599935531616
ei3zrrhf,14.88693618774414,2.4600000381469727
ej31gymd,12.166999816894531,2.299999952316284
ejklcp9u,14.88693618774414,2.4600000381469727
ek3zezqa,3.23372483253479,1.4787713289260864
ek4aegvf,14.88693618774414,2.4600000381469727
ekntbz3m,14.88693618774414,2.4600000381469727
el8mwob4,13.78256893157959,2.397599935531616
elrqvslw,3.23372483253479,1.4787713289260864
emc20lsj,14.88693618774414,2.4600000381469727
emdmz5rg,13.796365737915039,2.398399829864502
en7yjf30,14.88693618774414,2.4600000381469727
epl7zqpp,13.78256893157959,2.397599935531616
eq8dh9pt,13.78256893157959,2.397599935531616
eqe5158o,13.78256893157959,2.397599935531616
erev361x,14.88693618774414,2.4600000381469727
es5cs9ui,14.88693618774414,2.4600000381469727
etk5lp9c,14.88693618774414,2.4600000381469727
eu6zu1to,14.88693618774414,2.4600000381469727
eubfn9kr,59.1782341003418,3.8969125747680664
euc1hh5l,59.10797119140625,3.8953697681427
euswrgvz,14.88693618774414,2.4600000381469727
ev4dh9ug,14.88693618774414,2.4600000381469727
ew25x1fv,14.88693618774414,2.4600000381469727
f0onjpi1,14.88693618774414,2.4600000381469727
f10oo1pv,14.88693618774414,2.4600000381469727
f1hx6zdc,14.88693618774414,2.4600000381469727
f309hsuw,14.88693618774414,2.4600000381469727
f4ln5rgs,14.88693618774414,2.4600000381469727
f5gzpl1q,14.88693618774414,2.4600000381469727
